Asthma,CHD,Disability,LBW,OldAge,YoungAge,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,OZONE,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.7611,0.8635,0.9381,0.8104,0.9406,0.2402,0.3818,0.7509,0.5234,0.6852,0.7168,0.0,0.9254,0.8976,0.0,0.1264,0.0,0.5866,0.5904,0.0,0.048,0.7762,0.6258,0.0645,0.4804,0.2061,0.7446,0.7589833333333332,0.5096833333333334,0.4466285714285715,0.3682,0.6343333333333333,0.39434285714285716,0.25014481904761904
0.7724,0.7952,0.4185,0.7712,0.5145,0.7585,0.7826,0.5322,0.7927,0.6207,0.8875,0.4791,0.9659,0.8837,0.8306,0.957,0.9507,0.7535,0.5765,0.0,0.0088,0.933,0.354,0.0076,0.1517,0.0025,0.9494,0.6717166666666666,0.6824666666666667,0.8454142857142858,0.300875,0.6770916666666666,0.4823880952380953,0.32662095938492064
0.7649,0.7914,0.847,0.9166,0.799,0.4324,0.7193,0.8938,0.8344,0.9267,0.7307,0.6713,0.7472,0.9241,0.0,0.4185,0.0,0.2048,0.7332,0.0,0.0025,0.9039,0.3805,0.0278,0.0354,0.0038,0.957,0.7585500000000001,0.7960333333333333,0.4325428571428572,0.2888625,0.7772916666666667,0.3367559523809524,0.26175759548611116
0.8053,0.7712,0.4564,0.6928,0.641,0.8862,0.8394,0.8951,0.8584,0.9393,0.7054,0.7257,0.5044,0.8925,0.0,0.6915,0.0,0.0,0.6498,0.0,0.0228,0.8597,0.4665,0.0405,0.0253,0.0164,0.9558,0.7088166666666668,0.8272166666666667,0.39117142857142856,0.29837500000000006,0.7680166666666668,0.32930714285714285,0.2529133741666667
0.8862,0.8723,0.6372,0.9128,0.2301,0.914,0.4046,0.8167,0.823,0.5424,0.8812,0.2718,0.5803,0.885,0.5386,0.8445,0.8622,0.0,0.3502,0.0,0.024,0.8913,0.445,0.0341,0.0303,0.0088,0.952,0.7420999999999999,0.6232833333333332,0.5801142857142857,0.2981875,0.6826916666666665,0.3921630952380952,0.26772647709325387
0.7383,0.7459,0.6561,0.8799,0.7585,0.5815,0.2528,0.6738,0.7155,0.2857,0.7851,0.2491,0.426,0.89,0.0,0.6157,0.0,0.0,0.0885,0.0,0.0215,0.8483,0.5158,0.0392,0.1694,0.0215,0.9532,0.7267,0.4936666666666667,0.2886,0.3211125,0.6101833333333333,0.310275,0.18932463375
0.6637,0.6827,0.3843,0.7067,0.871,0.2453,0.6991,0.4071,0.421,0.3856,0.5702,0.402,0.8281,0.8913,0.0,0.2807,0.0,0.5752,0.574,0.0,0.0291,0.8382,0.5651,0.048,0.1808,0.0796,0.9507,0.5922833333333334,0.4808333333333334,0.44989999999999997,0.3364375,0.5365583333333334,0.3742583333333333,0.20081142756944445
0.6675,0.9975,1.0,0.8028,0.9962,0.153,0.3224,0.7838,0.8837,0.9052,0.8293,0.4855,0.8167,0.9431,0.0,0.8951,0.0,0.6511,0.7863,0.0,0.0164,0.8761,0.4564,0.2389,0.1353,0.0228,0.9545,0.7695,0.70165,0.5846142857142856,0.33755,0.735575,0.41990476190476195,0.3088714452380953
0.7762,0.8559,0.9153,0.775,0.914,0.3477,0.89,0.2541,0.5461,0.5954,0.8887,0.1745,0.9709,0.933,0.9583,0.933,0.0,0.8862,0.8989,0.2174,0.1808,0.6802,0.7244,0.4412,0.0442,0.9937,0.2908,0.7640166666666666,0.5581333333333334,0.7971857142857143,0.44658749999999997,0.661075,0.5634535714285714,0.37248506973214285
0.665,0.914,0.7231,0.9836,0.9178,0.574,0.1188,0.2933,0.5499,0.3097,0.4842,0.1922,0.5436,0.9052,0.5879,0.0834,0.0,0.2225,0.0253,0.0,0.0721,0.7724,0.6195,0.0708,0.3995,0.2415,0.2794,0.79625,0.3246833333333333,0.3382714285714286,0.30689999999999995,0.5604666666666667,0.31735714285714284,0.1778681
0.6839,0.78,0.9912,0.7623,0.9482,0.2642,0.2617,0.3413,0.5145,0.1934,0.5815,0.0,0.464,0.9128,0.6675,0.2984,0.0,0.4109,0.3654,0.0,0.0822,0.8078,0.6726,0.2566,0.67,0.7497,0.2807,0.7382999999999998,0.31539999999999996,0.44557142857142856,0.43995,0.5268499999999999,0.44182380952380956,0.23277487404761904
0.7004,0.8394,0.6384,0.5474,0.5133,0.4298,0.4362,0.6296,0.4994,0.2301,0.3831,0.0796,0.6802,0.9178,0.8938,0.4197,0.0,0.6688,0.4716,0.2174,0.2149,0.7155,0.6928,0.2895,0.5752,0.8875,0.2756,0.61145,0.37633333333333335,0.5788428571428571,0.48355000000000004,0.49389166666666673,0.5153142857142857,0.25450943142857146
0.6713,0.885,0.4602,0.8192,0.957,0.2364,0.3894,0.1681,0.0632,0.1429,0.5575,0.1429,0.8989,0.9153,0.8331,0.2124,0.0,0.4905,0.5183,0.0,0.0733,0.7547,0.6321,0.1302,0.1707,0.4033,0.2769,0.6715166666666667,0.244,0.5526428571428571,0.30515000000000003,0.4577583333333333,0.3876476190476191,0.17744892801587303
0.7497,0.8887,0.9595,0.7522,0.9836,0.2124,0.3856,0.6384,0.6245,0.3388,0.6979,0.3932,0.9621,0.9267,0.0,0.8534,0.0,0.2882,0.7509,0.0,0.0708,0.8319,0.5272,0.1239,0.1618,0.0708,0.2781,0.7576833333333334,0.5130666666666667,0.5401857142857144,0.2580625,0.635375,0.35210357142857146,0.2237178066964286
0.7143,0.6852,0.7939,0.6448,0.8647,0.4083,0.6346,0.4336,0.4475,0.3388,0.6877,0.3654,0.7851,0.9482,0.0,0.9166,0.0,0.7952,0.4956,0.2174,0.1365,0.6131,0.8167,0.493,0.8432,0.2882,0.8458,0.6852,0.4846000000000001,0.5629571428571428,0.5317375,0.5849000000000001,0.5421440476190477,0.317100053452381
0.7193,0.8913,0.6523,0.7269,0.9014,0.3401,0.268,0.6346,0.4412,0.5044,0.8685,0.0531,0.67,0.9456,0.0,0.0506,0.0,0.0,0.33,0.2174,0.2288,0.5512,0.8609,0.4981,0.9469,0.2832,0.8534,0.7052166666666667,0.4616333333333334,0.2851714285714286,0.5549875,0.5834250000000001,0.4650488095238095,0.2713211016964286
0.7408,0.8091,0.7674,0.8167,0.6549,0.8647,0.3515,0.421,0.7649,0.4324,0.9052,0.0594,0.6536,0.9608,0.0,0.2579,0.0,0.0,0.3047,0.0,0.1327,0.5689,0.8748,0.4994,0.8496,0.2086,0.8483,0.7756,0.4890666666666667,0.311,0.49778750000000005,0.6323333333333333,0.435525,0.275396975
0.7674,0.8812,0.9469,0.7295,0.5082,0.2351,0.6131,0.3123,0.3388,0.5714,0.8154,0.2389,0.6688,0.9621,0.0,0.6536,0.8913,0.33,0.6448,0.2174,0.1315,0.5373,0.8483,0.5006,0.8622,0.2187,0.8508,0.6780499999999999,0.48164999999999997,0.5929428571428571,0.52085,0.57985,0.5448809523809524,0.3159492202380952
0.8306,0.8344,0.4716,0.8546,0.6308,0.775,0.7054,0.9191,0.9102,0.7155,0.9191,0.0796,0.6903,0.9798,0.0,0.7952,0.9595,0.6131,0.5563,0.0,0.1302,0.4248,0.8736,0.1618,0.048,0.1719,0.8521,0.7328333333333333,0.70815,0.6563142857142858,0.3328,0.7204916666666666,0.4406380952380953,0.31747607563492064
0.7257,0.823,0.6991,0.8306,0.8508,0.5841,0.5284,0.4804,0.4968,0.5424,0.3641,0.0695,0.7686,0.9684,0.0,0.7383,0.9735,0.6081,0.6435,0.2174,0.129,0.4526,0.8534,0.4842,0.0316,0.1985,0.8534,0.7522166666666666,0.4136,0.6714857142857144,0.40251250000000005,0.5829083333333334,0.49217023809523813,0.2868901332043651
0.9355,0.9115,0.8976,0.9064,0.5714,0.5904,0.7674,0.9406,0.9241,0.7914,0.9912,0.1922,0.8571,0.9735,0.0,0.6814,0.0,0.0,0.5815,0.0,0.1264,0.4185,0.89,0.3021,0.0405,0.1517,0.8559,0.8021333333333334,0.7678166666666666,0.44192857142857145,0.3481375,0.784975,0.3794011904761905,0.2978204494940476
0.7016,0.9469,0.8887,0.8078,0.8925,0.3135,0.713,0.3932,0.426,0.4753,0.7295,0.0695,0.8774,0.9722,0.0,0.6372,0.0,0.0,0.6056,0.0,0.0809,0.4412,0.914,0.2845,0.3666,0.1315,0.842,0.7585000000000001,0.46775000000000005,0.44177142857142854,0.3825875,0.613125,0.4023154761904762,0.24666967633928574
0.7863,0.8799,0.9633,0.8281,0.9671,0.2263,0.5752,0.3856,0.4589,0.4362,0.7446,0.0531,0.6283,0.9823,0.0,0.7977,0.0,0.1871,0.2137,0.0,0.1783,0.3426,0.933,0.1429,0.3375,0.1049,0.8407,0.7751666666666668,0.44226666666666675,0.4013,0.3599875,0.6087166666666668,0.37375833333333336,0.22751292680555563
0.8976,0.866,0.5297,0.8925,0.5335,0.7484,0.7509,0.7535,0.6675,0.6561,0.5297,0.0796,0.7826,0.9848,0.0,0.8344,0.0,0.1909,0.2124,0.0,0.1732,0.3793,0.9064,0.1277,0.043,0.1302,0.847,0.7446166666666666,0.5728833333333333,0.4293,0.32585,0.65875,0.36033333333333334,0.23736958333333333
0.8698,0.7244,0.9166,0.7914,0.6119,0.6903,0.3249,0.9115,0.7762,0.6561,0.9621,0.0796,0.7636,0.9861,0.0,0.8786,0.9368,0.6877,0.2807,0.0,0.1719,0.3717,0.8925,0.1264,0.086,0.1391,0.8496,0.7674,0.6184,0.6476428571428572,0.32965,0.6929,0.43564761904761906,0.30186023523809524
0.6915,0.7118,0.7193,0.9532,0.8989,0.0885,0.0051,0.1302,0.3198,0.3021,0.6561,0.0695,0.9899,0.9507,0.7699,0.9709,0.9102,0.957,0.9684,0.2174,0.2592,0.6271,0.7712,0.4893,0.8862,0.6675,0.9052,0.6772,0.24713333333333334,0.9309999999999999,0.6028875,0.46216666666666667,0.7122583333333333,0.3291820597222222
0.9077,0.689,0.7585,0.8559,0.2288,0.9583,0.5512,0.7193,0.7686,0.5196,0.7977,0.0,0.9735,0.9697,0.0,0.9343,0.9987,0.9418,0.9646,0.2174,0.2579,0.507,0.8053,0.4374,0.0531,0.1972,0.9027,0.7330333333333333,0.5594,0.8260857142857142,0.42225,0.6462166666666667,0.5568619047619047,0.35985344388888885
0.6283,0.6372,0.6068,0.1391,0.5702,0.3148,0.6941,0.5689,0.6169,0.6625,0.9204,0.5866,0.8483,0.9836,0.0,0.8887,0.9848,0.7598,0.737,0.0,0.1277,0.3755,0.8584,0.1024,0.6169,0.1466,0.9064,0.4827333333333333,0.6748999999999999,0.7431714285714286,0.3917375,0.5788166666666666,0.5088821428571428,0.29454946565476187
0.5537,0.8104,0.4829,0.3249,0.6094,0.6991,0.7295,0.5487,0.6865,0.8066,0.6068,0.7649,0.9861,0.957,0.9305,0.7876,0.0,0.9292,0.9671,0.0,0.0695,0.7623,0.5588,0.2061,0.1264,0.2857,0.5727,0.5800666666666666,0.6905,0.7939285714285714,0.3226875,0.6352833333333333,0.47976785714285713,0.3047885235119047
0.7585,0.9241,0.7965,0.7547,0.8167,0.641,0.5259,0.7497,0.7889,0.6005,0.6195,0.4602,0.9494,0.9469,0.6713,0.3211,0.0,0.8951,0.7295,0.0,0.0746,0.7332,0.6233,0.182,0.3742,0.3097,0.574,0.7819166666666666,0.6241166666666667,0.6447571428571429,0.35887499999999994,0.7030166666666666,0.45416904761904764,0.31928840996031743
0.9241,0.9684,0.7118,0.7724,0.8104,0.6915,0.158,0.9014,0.9166,0.7509,0.8571,0.0594,0.9836,0.9355,0.6966,0.129,0.0,0.7649,0.7952,0.0,0.0834,0.7067,0.6675,0.2491,0.1656,0.2958,0.5765,0.8131,0.6072333333333334,0.6149714285714286,0.343075,0.7101666666666667,0.4337071428571429,0.308004355952381
0.5815,0.6005,0.507,0.2288,0.4627,0.9431,0.9886,0.1656,0.3477,0.981,0.536,0.9178,0.9886,0.9583,0.0,0.3742,0.0,0.6473,0.8736,0.0,0.0063,0.8736,0.4121,0.8205,0.5601,0.0202,0.531,0.5539333333333333,0.6561166666666667,0.5488571428571428,0.402975,0.6050249999999999,0.451602380952381,0.2732307305357143
0.6068,0.6953,0.3755,0.3388,0.3477,0.8293,0.8812,0.445,0.7244,0.8597,0.5891,0.8091,0.9583,0.9595,0.7737,0.2187,0.0,0.7826,0.9039,0.0,0.0139,0.7876,0.5082,0.7611,0.4678,0.0834,0.5297,0.5322333333333333,0.7180833333333334,0.6566714285714286,0.3939625,0.6251583333333334,0.48153214285714285,0.301033831875
0.5006,0.5879,0.6675,0.4349,0.4716,0.713,0.8445,0.5853,0.5348,0.885,0.6233,0.8331,0.799,0.9671,0.7977,0.0923,0.0,0.7863,0.8925,0.0,0.0126,0.7257,0.5575,0.4387,0.2933,0.225,0.5284,0.5625833333333333,0.7176666666666668,0.6192714285714286,0.34764999999999996,0.640125,0.4381904761904762,0.28049667857142857
0.4172,0.6738,0.4147,0.7257,0.2048,0.9697,0.6713,0.3034,0.7383,0.6865,0.6397,0.665,0.8078,0.9646,0.0,0.0,0.8673,0.3831,0.6574,0.0,0.0076,0.7497,0.4855,0.2731,0.5247,0.1176,0.5272,0.56765,0.6173666666666667,0.5257428571428572,0.33567500000000006,0.5925083333333334,0.3990309523809524,0.23642916454365082
0.4564,0.7332,0.2288,0.2668,0.5095,0.8951,0.3161,0.1947,0.1631,0.8255,0.2769,0.7813,0.9077,0.976,0.0,0.0,0.9115,0.4867,0.3312,0.0,0.0038,0.689,0.555,0.1669,0.0796,0.2111,0.5247,0.5149666666666667,0.4262666666666666,0.5161571428571429,0.2787625,0.4706166666666667,0.3578940476190476,0.16843090371031744
0.4678,0.7686,0.33,0.1669,0.5183,0.9279,0.0898,0.115,0.2971,0.7863,0.1163,0.7155,0.842,0.981,0.6612,0.1391,0.0,0.8483,0.8344,0.0,0.0051,0.6043,0.6207,0.0695,0.2731,0.335,0.5259,0.5299166666666667,0.35333333333333333,0.6151428571428571,0.30419999999999997,0.44162500000000005,0.407847619047619,0.18011570476190478
0.6979,0.7699,0.8268,0.7345,0.6928,0.6384,0.8546,0.8268,0.7535,0.952,0.8142,0.8167,0.8319,0.9899,0.6182,0.5145,0.8597,0.7623,0.6195,0.0,0.1757,0.3135,0.9039,0.1138,0.024,0.1555,0.8951,0.7267166666666668,0.8363,0.7422857142857143,0.3226875,0.7815083333333335,0.4625535714285715,0.3614894706845239
0.8748,0.7939,0.8369,0.8736,0.756,0.7155,0.8622,0.7282,0.78,0.6131,0.9671,0.1163,0.8407,0.9886,0.0,0.8078,0.0,0.4058,0.6005,0.0,0.1745,0.2895,0.9241,0.1441,0.0632,0.1138,0.8963,0.80845,0.6778166666666667,0.5204857142857142,0.32568749999999996,0.7431333333333334,0.3906202380952381,0.29028291960317465
0.7219,0.8546,0.7762,0.6182,0.7434,0.7535,0.3919,0.3287,0.5386,0.3616,0.7762,0.0594,0.847,0.9772,0.0,0.8799,0.0,0.8786,0.6131,0.0,0.196,0.3906,0.9608,0.196,0.8331,0.0531,0.8938,0.7446333333333333,0.4094,0.5994,0.44042500000000007,0.5770166666666666,0.4934166666666668,0.28470964027777784
0.7396,0.6018,0.8154,0.0,0.6726,0.8357,0.4526,0.3767,0.7901,0.3767,0.4324,0.2174,0.9444,0.9874,0.0,0.9153,0.0,0.9305,0.6852,0.0,0.1972,0.3552,0.9659,0.2162,0.6814,0.0607,0.9014,0.61085,0.44098333333333334,0.6375428571428571,0.42225,0.5259166666666667,0.4940142857142857,0.2598103464285714
0.7244,0.6485,0.7004,0.7016,0.6865,0.5461,0.6511,0.5209,0.7775,0.4412,0.9444,0.0594,0.9507,0.9912,0.0,0.6018,0.0,0.6258,0.6599,0.0,0.177,0.3388,0.952,0.1593,0.0329,0.1327,0.8989,0.6679166666666667,0.56575,0.5470571428571428,0.33645,0.6168333333333333,0.406652380952381,0.25083674365079367
0.7547,0.7345,0.7105,0.8243,0.8546,0.5449,0.8293,0.6131,0.2819,0.445,0.7547,0.1429,0.6485,0.9975,0.0,0.0,0.0,0.8167,0.5284,0.0,0.2364,0.2402,0.9545,0.1606,0.0872,0.3805,0.9001,0.73725,0.5111500000000001,0.42729999999999996,0.36993750000000003,0.6242000000000001,0.38905833333333334,0.2428502116666667
0.7661,0.7421,0.6321,0.0,0.6359,0.7863,0.2465,0.5171,0.7054,0.3616,0.8862,0.2061,0.933,1.0,0.0,0.1277,0.0,0.8281,0.6233,0.0,0.2124,0.311,0.9772,0.268,0.4753,0.1568,0.8976,0.59375,0.48715,0.5017285714285714,0.41228750000000003,0.54045,0.44210119047619045,0.23893358839285714
0.8319,0.7358,0.8192,0.8571,0.7143,0.3578,0.6979,0.6106,0.5563,0.2592,0.5247,0.1163,0.9178,0.9937,0.6498,0.0796,0.0,0.6625,0.507,0.0,0.2377,0.2351,0.9368,0.1252,0.0619,0.3906,0.8925,0.7193499999999999,0.4608333333333334,0.5443428571428572,0.359975,0.5900916666666667,0.42143095238095246,0.24868289307539687
0.9949,0.6207,0.3805,0.8913,0.0506,0.9912,0.555,0.6018,0.9836,0.3818,0.9684,0.0796,0.9912,0.9987,0.9924,0.0885,0.9469,0.9545,0.8483,0.0,0.2137,0.0405,0.9444,0.0847,0.0379,0.5474,0.1681,0.6548666666666668,0.5950333333333334,0.8315,0.25458749999999997,0.6249500000000001,0.4468916666666667,0.2792849470833334
0.9937,0.8824,0.2427,0.6536,0.2023,0.9861,0.4855,0.5272,0.9671,0.7105,0.8824,0.0,0.9975,0.9962,0.9798,0.2326,0.9064,0.9722,0.8723,0.0,0.2351,0.1858,0.9102,0.0683,0.2212,0.4817,0.1694,0.6601333333333333,0.59545,0.851,0.2839625,0.6277916666666667,0.472975,0.29692976354166667
0.512,0.775,0.1606,0.5765,0.7016,0.6182,0.6233,0.4399,0.6182,0.5866,0.7244,0.6169,0.9987,0.9949,0.9001,0.9482,0.9608,0.8609,0.9469,0.0,0.0013,0.1745,0.6991,0.0822,0.1542,0.4197,0.2655,0.5573166666666666,0.60155,0.9443571428571429,0.2245625,0.5794333333333332,0.4644940476190476,0.2691433343253968
0.4716,0.8622,0.2225,0.0695,0.7484,0.4399,0.354,0.1252,0.2023,0.4197,0.4576,0.5424,0.9962,0.9924,0.9747,0.9317,0.9216,0.9166,0.957,0.2174,0.2882,0.0417,0.8369,0.2781,0.244,0.3616,0.2642,0.4690166666666667,0.3502,0.955742857142857,0.3165125,0.40960833333333335,0.5295892857142857,0.21692418467261904
0.3464,0.847,0.7168,0.0,0.9431,0.4994,0.4008,0.6523,0.2693,0.7952,0.6207,0.8862,0.8647,0.804,0.8546,0.7547,0.9646,0.9115,0.9267,0.2174,0.8824,0.0139,0.9052,0.5676,0.8407,0.9899,0.1934,0.5587833333333333,0.6040833333333333,0.8686857142857144,0.5763124999999999,0.5814333333333332,0.6737702380952381,0.3917524754365079
0.689,0.8357,0.7977,0.0,0.8837,0.756,0.531,0.4716,0.6094,0.6359,0.9494,0.4918,0.7042,0.8116,0.7307,0.5525,0.8925,0.8129,0.6941,0.9899,0.9621,0.024,0.9267,0.5638,0.8003,0.9671,0.1909,0.6603500000000001,0.61485,0.7426428571428572,0.6781,0.6376000000000001,0.6996142857142859,0.4460740685714287
0.5322,0.7901,0.574,0.6169,0.823,0.603,0.5183,0.5247,0.5525,0.8875,0.6422,0.8281,0.4046,0.7649,0.5803,0.1087,0.0,0.469,0.6182,0.2174,0.8534,0.11,0.9393,0.5689,0.6435,0.9507,0.1884,0.6565333333333334,0.6588833333333334,0.4208142857142857,0.55895,0.6577083333333333,0.5129047619047619,0.33734173611111107
0.5386,0.7826,0.531,0.0,0.7193,0.708,0.5537,0.2731,0.3919,0.9608,0.5992,0.9722,0.5904,0.7459,0.6144,0.2073,0.0,0.8723,0.7434,0.2174,0.8521,0.0379,0.9343,0.5664,0.7775,0.9077,0.1947,0.5465833333333333,0.62515,0.5391,0.561,0.5858666666666666,0.5537000000000001,0.3243943733333334
0.4425,0.6308,0.2781,0.0,0.4273,0.7674,0.9128,0.4311,0.4273,0.8293,0.2845,0.8116,0.7939,0.7332,0.5777,0.0,0.9317,0.4842,0.6043,0.9899,0.9532,0.1542,0.9595,0.6068,0.7484,0.9886,0.1858,0.42435,0.6161,0.5892857142857143,0.6983,0.5202249999999999,0.6619619047619048,0.34436913190476187
0.4576,0.708,0.4728,0.0455,0.3616,0.8913,0.6043,0.1997,0.0417,0.5815,0.4336,0.7193,0.7952,0.7674,0.9621,0.8167,0.957,0.9697,0.4576,0.9899,0.8394,0.2314,0.9684,0.6131,0.6802,0.9393,0.1871,0.48946666666666666,0.43001666666666666,0.8179571428571429,0.6811,0.45974166666666666,0.7267190476190476,0.3341030261507936
0.2946,0.665,0.6308,0.2301,0.7181,0.4627,0.3097,0.0784,0.1365,0.5752,0.5044,0.5386,0.8217,0.8066,0.7623,0.6751,0.9229,0.756,0.1201,0.2174,0.5209,0.3325,0.9722,0.6827,0.7838,0.6612,0.1833,0.5002166666666666,0.35713333333333336,0.6949571428571428,0.54425,0.42867500000000003,0.5944857142857143,0.2548411635714286
0.263,0.6688,0.5664,0.1075,0.8635,0.5095,0.019,0.0885,0.0872,0.4121,0.2895,0.7029,0.8003,0.737,0.89,0.5487,0.0,0.7788,0.8357,0.2174,0.4804,0.3565,0.9874,0.5183,0.579,0.7509,0.1896,0.49645,0.26653333333333334,0.6557857142857142,0.5099375,0.3814916666666667,0.5585535714285714,0.21308353288690476
0.3097,0.7282,0.2958,0.0,0.7573,0.512,0.4121,0.0556,0.0114,0.5866,0.0721,0.6688,0.8887,0.7181,0.6561,0.4463,0.0,0.3666,0.2971,0.2174,0.8369,0.2503,0.9823,0.5841,0.5297,0.7712,0.1846,0.43383333333333335,0.3011,0.48184285714285713,0.5445625,0.36746666666666666,0.5236559523809524,0.19242610730158732
0.4475,0.5171,0.4298,0.1492,0.3363,0.7623,0.4602,0.4665,0.493,0.909,0.5853,0.9153,0.9697,0.7396,0.8989,0.3565,0.9343,0.9709,0.9722,0.2174,0.4058,0.0733,0.8647,0.7434,0.7522,0.9406,0.3906,0.44036666666666663,0.6382166666666668,0.8345857142857144,0.5485,0.5392916666666667,0.6438619047619047,0.34722935972222224
0.2743,0.622,0.0898,0.0,0.5904,0.5752,0.2351,0.7206,0.3021,0.7762,0.3957,0.871,0.9671,0.7712,0.9785,0.9102,0.9975,0.9949,0.9937,0.2174,0.622,0.0796,0.8862,0.5929,0.603,0.9646,0.3869,0.35861666666666664,0.5501166666666667,0.9447285714285716,0.544075,0.4543666666666667,0.6776261904761904,0.3078907534126984
0.4551,0.5525,0.2592,0.2857,0.5752,0.8963,0.6966,0.5815,0.2137,0.8104,0.6144,0.9861,0.7775,0.7282,0.7193,0.6043,0.8951,0.9558,0.8887,0.2174,0.8508,0.0152,0.9128,0.5449,0.5272,0.9343,0.3881,0.504,0.65045,0.7955571428571429,0.5488375,0.577225,0.631077380952381,0.3642736412202381
0.4058,0.4703,0.2465,0.2617,0.7611,0.7421,0.9709,0.3059,0.3413,0.9204,0.5133,0.976,0.6738,0.7231,0.9178,0.1808,0.0,0.8445,0.7889,0.2174,0.4046,0.1163,0.8963,0.469,0.7598,0.9381,0.3894,0.48125,0.6713,0.5898428571428572,0.5238624999999999,0.576275,0.5458559523809523,0.31456313895833327
0.3388,0.4412,0.0683,0.3287,0.5765,0.6131,0.6688,0.4134,0.1049,0.8925,0.9064,0.9064,0.7193,0.6991,0.0,0.1037,0.0,0.8394,0.598,0.2174,0.8357,0.1024,0.9229,0.5474,0.3944,0.9254,0.3843,0.39443333333333336,0.6487333333333333,0.42278571428571426,0.5412375,0.5215833333333333,0.5017535714285715,0.26170630029761904
0.4248,0.5626,0.3982,0.4652,0.5841,0.5727,0.4703,0.8812,0.6207,0.7219,0.8925,0.981,0.8622,0.6688,0.6511,0.6738,0.0,0.9241,0.933,0.2174,0.3982,0.0253,0.7636,0.7383,0.7408,0.8192,0.5777,0.5012666666666666,0.7612666666666666,0.6732857142857143,0.5350625,0.6312666666666666,0.5811369047619047,0.3668523567460317
0.5702,0.5424,0.4425,0.4918,0.3401,0.9406,0.7181,0.9659,0.5209,0.8382,0.5057,0.9469,0.8559,0.6839,0.9102,0.5676,0.0,0.9343,0.9583,0.2174,0.4779,0.1011,0.7863,0.7143,0.7927,0.8483,0.5866,0.5546,0.7492833333333334,0.7014571428571429,0.565575,0.6519416666666666,0.6108690476190476,0.39825098501984124
0.4109,0.4387,0.3135,0.7383,0.0582,0.8053,0.7939,0.4008,0.2162,0.8635,0.4956,0.8976,0.7358,0.7724,0.8622,0.2971,0.0,0.8748,0.9014,0.2174,0.8344,0.0265,0.818,0.7421,0.823,0.9014,0.5891,0.46081666666666665,0.6112666666666667,0.6348142857142857,0.6189875,0.5360416666666667,0.6242630952380952,0.33463103000992067
0.3375,0.4374,0.1087,0.6966,0.3957,0.737,0.7459,0.8609,0.6485,0.8496,0.3679,0.9216,0.914,0.7345,0.9671,0.182,0.0,0.8496,0.9355,0.2174,0.4791,0.0759,0.8432,0.6043,0.6549,0.9052,0.579,0.45215,0.7324,0.6546714285714286,0.544875,0.592275,0.5814738095238096,0.3443924005357143
0.5044,0.5133,0.4589,0.4956,0.6068,0.6536,0.8243,0.5183,0.4235,0.8142,0.5752,0.9633,0.4008,0.5954,0.6536,0.1062,0.0,0.3767,0.665,0.2174,0.4008,0.1037,0.8091,0.7004,0.5474,0.8534,0.5828,0.5387666666666666,0.6864666666666667,0.39967142857142857,0.5268750000000001,0.6126166666666666,0.48447380952380953,0.29679673027777775
0.4855,0.4893,0.2895,0.4576,0.2769,0.8622,0.9823,0.7067,0.7332,0.9633,0.579,0.9823,0.2326,0.5638,0.6814,0.2756,0.0,0.5006,0.6738,0.2174,0.3995,0.0354,0.8255,0.5272,0.3312,0.8723,0.5841,0.4768333333333333,0.8244666666666666,0.4182571428571428,0.47407499999999997,0.65065,0.45546904761904755,0.2963509358333333
0.3692,0.3426,0.7181,0.6979,0.3565,0.6827,0.8167,0.5221,0.5765,0.9469,0.5917,0.9393,0.3325,0.5006,0.6334,0.3843,0.0,0.4728,0.6258,0.2174,0.3944,0.0885,0.7901,0.6195,0.2073,0.842,0.5815,0.5278333333333333,0.7322000000000001,0.42134285714285713,0.46758750000000004,0.6300166666666667,0.45217261904761913,0.2848762862103175
0.4753,0.4147,0.5563,0.5095,0.2415,0.8534,0.9355,0.3375,0.7876,0.9735,0.8129,0.9823,0.5613,0.4893,0.7585,0.6802,0.0,0.8192,0.8319,0.2174,0.397,0.1113,0.7851,0.6802,0.354,0.8407,0.5803,0.50845,0.8048833333333333,0.5914857142857143,0.49575,0.6566666666666666,0.5276619047619048,0.3464979841269841
0.5145,0.397,0.2137,0.5284,0.2541,0.536,0.9456,0.7029,0.3641,0.9861,0.3021,1.0,0.3224,0.4286,0.7952,0.507,0.0,0.8344,0.6119,0.2174,0.5133,0.0999,0.7977,0.4324,0.6726,0.8989,0.5853,0.4072833333333333,0.7168,0.4999285714285714,0.5271875,0.5620416666666667,0.5181011904761905,0.29119445659722226
0.2705,0.4627,0.8281,0.3413,0.7724,0.2035,0.335,0.5297,0.3654,0.6865,0.4147,0.9267,0.7421,0.5992,0.0,0.6776,0.0,0.8597,0.7282,0.2174,0.3932,0.0038,0.7282,0.78,0.1416,0.7674,0.3451,0.47974999999999995,0.5429999999999999,0.5152571428571429,0.4220875,0.5113749999999999,0.45314404761904764,0.23172653735119045
