Asthma,CHD,Disability,LBW,OldAge,YoungAge,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.641,0.7547,0.9355,0.67,0.9267,0.4172,0.5139,0.6498,0.6485,0.4716,0.3856,0.737,0.1429,0.9823,0.866,0.0,0.9975,0.0,0.6169,0.6359,0.0,0.1985,0.9671,0.1757,0.6903,0.0746,0.5651,0.7241833333333333,0.5070428571428571,0.5855142857142858,0.3816142857142858,0.6156130952380952,0.4495809523809524,0.27676792165532876
0.7358,0.8382,0.6283,0.6802,0.67,0.8255,0.8384,0.4197,0.5588,0.6966,0.6131,0.2781,0.1631,0.9216,0.9785,0.0,0.7661,0.0,0.3287,0.1909,0.0,0.1454,0.9532,0.1871,0.7863,0.0721,0.5638,0.7296666666666667,0.5096857142857143,0.4551142857142857,0.38684285714285715,0.6196761904761905,0.4096,0.25381936761904766
0.3021,0.2566,0.1719,0.3401,0.2592,0.3982,0.3801,0.6877,0.2908,0.4058,0.3464,0.4235,0.8571,0.0,0.1062,0.7838,0.0,0.0,0.7004,0.8635,0.2174,0.7004,0.3413,0.3502,0.7611,0.8053,0.5689,0.28801666666666664,0.4844857142857143,0.35055714285714284,0.5349428571428572,0.3862511904761905,0.4734809523809524,0.18288258152494333
0.4298,0.9722,0.8382,0.0,0.9886,0.1113,0.0013,0.5917,0.3439,0.5095,0.4033,0.1504,0.7623,0.4147,0.0518,0.9241,0.9001,0.9279,0.8154,0.5866,0.2174,0.847,0.5259,0.1732,0.6346,0.9659,0.5714,0.5566833333333333,0.3946285714285714,0.6600857142857144,0.5622,0.4756559523809524,0.5948285714285715,0.28293375064625853
0.4981,0.5019,0.292,0.0,0.579,0.2718,0.094,0.9558,0.8003,0.3464,0.3552,0.2756,0.957,0.0,0.11,0.0,0.0,0.0,0.2023,0.5133,0.2174,0.7649,0.3894,0.3198,0.1555,0.866,0.5702,0.3571333333333333,0.5406142857142856,0.11794285714285714,0.4690285714285714,0.44887380952380945,0.35200000000000004,0.15800358095238096
0.3818,0.8116,0.4501,0.0,0.7598,0.3021,0.0159,0.6865,0.2174,0.0999,0.5752,0.3489,0.7965,0.0,0.1024,0.0,0.0,0.0,0.0,0.0278,0.2174,0.7686,0.4008,0.225,0.4349,0.885,0.5537,0.4508999999999999,0.3914714285714286,0.018600000000000002,0.49791428571428575,0.4211857142857143,0.33814285714285713,0.14242094081632653
0.0253,0.1707,0.3047,0.3515,0.9052,0.067,0.2914,0.0367,0.0645,0.0683,0.1757,0.2832,0.5638,0.4539,0.5449,0.7535,0.2781,0.9823,0.0,0.6979,0.2174,0.8951,0.263,0.9532,0.9355,0.2048,0.2124,0.30406666666666665,0.21194285714285716,0.5300857142857144,0.5259142857142859,0.2580047619047619,0.527304761904762,0.13604713954648529
0.024,0.1732,0.019,0.3843,0.0442,0.0695,0.2265,0.0999,0.0771,0.2402,0.0,0.0632,0.4968,0.6587,0.6637,0.8673,0.737,0.9785,0.0,0.8786,0.2174,0.8963,0.263,0.9532,0.909,0.3047,0.2162,0.11903333333333332,0.17195714285714286,0.6834,0.5371142857142858,0.1454952380952381,0.5858761904761906,0.08524219582766442
0.2351,0.1239,0.0139,0.5032,0.8053,0.0544,0.2755,0.5158,0.0759,0.1441,0.0796,0.0126,0.5158,0.9595,0.6485,0.5714,0.4501,0.9874,0.713,0.708,0.2174,0.8609,0.3742,0.9317,0.9128,0.3072,0.0885,0.2893,0.2313285714285714,0.7197000000000001,0.5275285714285713,0.2603142857142857,0.5915857142857143,0.1539982126530612
0.2174,0.1214,0.5588,0.4968,0.2478,0.1049,0.3351,0.0493,0.268,0.0455,0.3097,0.1846,0.2276,0.6422,0.7092,0.7016,0.7042,0.8736,0.2415,0.3515,0.2174,0.8597,0.3742,0.9317,0.8635,0.3831,0.091,0.29118333333333335,0.20282857142857144,0.6033999999999999,0.5315142857142857,0.2470059523809524,0.5554761904761905,0.13720592545351476
0.2212,0.1226,0.2554,0.4994,0.0834,0.11,0.2464,0.2731,0.0177,0.1239,0.1972,0.0,0.2946,0.6726,0.6814,0.8091,0.8129,0.9583,0.603,0.7244,0.2174,0.8584,0.3742,0.9317,0.8534,0.3502,0.086,0.21533333333333335,0.1647,0.7516714285714287,0.5244714285714286,0.19001666666666667,0.600204761904762,0.1140489081746032
0.9216,0.8003,0.9684,0.0,0.8534,0.646,0.6199,0.0885,0.8243,0.8647,0.5954,0.756,0.3034,0.6928,0.2895,0.6005,0.981,0.0,0.579,0.7054,0.2174,0.3464,0.536,0.8496,0.7977,0.263,0.4463,0.6982833333333334,0.5788857142857143,0.5497428571428572,0.4937714285714286,0.6385845238095238,0.5124285714285715,0.3272289552721089
0.8078,0.6574,0.2326,0.7244,0.2756,0.9987,0.8411,0.4741,0.799,0.9583,0.9305,0.9469,0.6271,0.7522,0.9229,0.0,0.6877,0.0,0.3312,0.5777,0.0,0.0152,0.4501,0.0518,0.0695,0.0139,0.9583,0.6160833333333332,0.7967142857142857,0.4673857142857143,0.22268571428571432,0.7063988095238094,0.304252380952381,0.21492351969954648
0.6814,0.8293,0.8066,0.7838,0.8281,0.445,0.8053,0.5436,0.3729,0.3932,0.3552,0.8066,0.1429,0.8015,0.9393,0.0,0.311,0.0,0.5777,0.4058,0.2174,0.2111,0.8344,0.4918,0.8799,0.359,0.8445,0.7290333333333333,0.4885285714285715,0.4336142857142858,0.5483,0.6087809523809524,0.5100714285714286,0.3105217700680273
0.8091,0.6561,0.5234,0.7762,0.2857,0.9836,0.7285,0.8698,0.8281,0.8306,0.9722,0.8091,0.885,0.7105,0.2174,0.9659,0.7345,0.9722,0.8508,0.9532,0.2174,0.3135,0.6953,0.7219,0.067,0.4981,0.8331,0.6723500000000001,0.8461857142857143,0.7720714285714285,0.4780428571428571,0.7592678571428573,0.5760523809523809,0.4373780568877551
0.4728,0.335,0.4551,0.4627,0.2326,0.7965,0.7351,0.9052,0.7674,0.708,0.885,0.6056,0.9494,0.9267,0.4298,0.9166,0.8862,0.0,0.9646,0.9305,0.2174,0.3843,0.8407,0.359,0.2705,0.8584,0.6397,0.4591166666666666,0.7936714285714285,0.7220571428571428,0.51,0.6263940476190475,0.5806857142857144,0.36373807496598637
0.1922,0.5613,0.1416,0.7282,0.8445,0.4147,0.0,0.1606,0.0948,0.019,0.2149,0.1138,0.4488,0.0,0.0986,0.0,0.0,0.0,0.5487,0.2149,0.2174,0.6157,0.2794,0.2465,0.8091,0.6271,0.0417,0.48041666666666666,0.15027142857142856,0.12317142857142857,0.40527142857142856,0.3153440476190476,0.31123809523809526,0.09814708072562359
0.5575,0.6296,0.5272,0.0,0.8078,0.7181,0.3629,0.3869,0.6144,0.5247,0.4412,0.6941,0.3793,0.603,0.8698,0.0,0.0569,0.0,0.0,0.1555,0.2174,0.4867,0.9836,0.0619,0.2187,0.1277,0.5525,0.5400333333333333,0.48621428571428577,0.24074285714285712,0.3783571428571429,0.5131238095238095,0.33248571428571433,0.17060633632653063
0.5689,0.4905,0.3742,0.0,0.6625,0.9102,0.8517,0.8685,0.7105,0.4766,0.9886,0.531,0.9722,0.9949,0.7762,0.9975,0.9912,0.976,0.9899,0.9949,0.2174,0.8938,0.8508,0.6056,0.6637,0.957,0.6726,0.50105,0.7713,0.9600857142857143,0.6944142857142858,0.6361749999999999,0.7829714285714285,0.4981068485714285
0.5284,0.2604,0.4046,0.5537,0.0973,0.5702,0.4305,0.9115,0.6056,0.5057,0.5196,0.5525,0.6928,0.78,0.8015,0.9469,0.0,0.0,0.7712,0.3148,0.0,0.2642,0.0202,0.019,0.4589,0.11,0.78,0.40243333333333337,0.6026,0.5163428571428571,0.23604285714285714,0.5025166666666667,0.3294761904761905,0.16556727698412702
0.5525,0.4185,0.6511,0.6119,0.3413,0.2061,0.396,0.7244,0.5335,0.7282,0.3186,0.469,0.6308,0.2048,0.4134,0.5689,0.7965,0.0,0.2288,0.3919,0.0,0.2541,0.0683,0.1391,0.3919,0.2137,0.3287,0.4635666666666667,0.5429285714285715,0.3720428571428572,0.1994,0.5032476190476192,0.25694761904761904,0.12930827750566895
0.1378,0.0354,0.1643,0.469,0.0303,0.1062,0.1086,0.2187,0.1745,0.0556,0.0607,0.4046,0.2617,0.5954,0.6384,0.0,0.641,0.0,0.4463,0.775,0.2174,0.6384,0.0809,0.2453,0.0468,0.3021,0.3527,0.15716666666666665,0.18348571428571428,0.44229999999999997,0.26908571428571426,0.17032619047619046,0.32682380952380946,0.05566665443310656
0.0518,0.1125,0.0594,0.3135,0.067,0.2554,0.2172,0.3034,0.0455,0.1176,0.244,0.0405,0.4678,0.8925,0.8243,0.8786,0.8306,0.0,0.9772,0.9381,0.2174,0.8116,0.2377,0.7206,0.981,0.8698,0.402,0.14326666666666668,0.20514285714285713,0.7630428571428572,0.6057285714285714,0.17420476190476192,0.6581666666666667,0.11465576746031747
0.0076,0.024,0.2023,0.2642,0.1391,0.1783,0.0305,0.0253,0.0013,0.043,0.0733,0.2971,0.1302,0.5512,0.7016,0.737,0.6485,0.0,0.8028,0.2592,0.2174,0.8445,0.2705,0.7016,0.8584,0.5095,0.3274,0.13591666666666666,0.08581428571428572,0.5286142857142857,0.5327571428571428,0.11086547619047618,0.5313761904761904,0.05891127439342403
0.4488,0.426,0.4867,0.3932,0.2781,0.3666,0.3894,0.9393,0.359,0.2238,0.6081,0.2402,0.7408,0.9128,0.5183,0.9444,0.866,0.0,0.9912,0.9418,0.2174,0.7509,0.2604,0.804,0.9633,0.6043,0.5145,0.3999,0.5000857142857144,0.7392142857142856,0.5878285714285715,0.4499928571428572,0.6382904761904762,0.28722615506802723
0.5234,0.4273,0.6448,0.536,0.5398,0.5348,0.653,0.9545,0.7977,0.3375,0.8989,0.4286,0.9128,0.7838,0.287,0.6789,0.5335,0.0,0.8534,0.8546,0.2174,0.4652,0.4399,0.3616,0.2832,0.8432,0.6637,0.53435,0.7118571428571429,0.5701714285714286,0.4677428571428571,0.6231035714285714,0.5018857142857143,0.31272678102040813
0.5841,0.2642,0.9874,0.842,0.976,0.287,0.8715,0.9848,0.8837,0.8521,0.9709,0.6498,0.9482,0.7674,0.2263,0.6485,0.177,0.0,0.842,0.9406,0.2174,0.6018,0.5702,0.335,0.799,0.9621,0.9229,0.6567833333333334,0.8801428571428572,0.5145428571428571,0.6297714285714286,0.7684630952380953,0.5913619047619049,0.45443979973922916
0.7029,0.7484,0.5006,0.6751,0.603,0.6599,0.5841,0.8521,0.8875,0.7509,0.804,0.6903,0.5992,0.9785,0.1087,0.9848,0.9798,0.9305,0.9621,0.9836,0.2174,0.7674,0.7952,0.5424,0.9368,0.7914,0.9482,0.6483166666666665,0.7382999999999998,0.8468571428571429,0.7141142857142857,0.6933083333333332,0.7583619047619048,0.5257786282539681
0.4589,0.4134,0.6094,0.3173,0.2149,0.5929,0.4318,0.823,0.5803,0.3818,0.8369,0.488,0.818,0.8635,0.0834,0.0,0.4349,0.9633,0.9279,0.8559,0.2174,0.5879,0.5626,0.1745,0.1631,0.6384,0.5322,0.4344666666666666,0.6228285714285714,0.5898428571428572,0.4108714285714286,0.528647619047619,0.47052857142857146,0.24874380897959184
0.507,0.6814,0.7029,0.6296,0.9343,0.5967,0.5113,0.4399,0.8887,0.153,0.9115,0.4614,0.8559,0.9279,0.0936,0.0,0.1441,0.9267,0.909,0.8976,0.2174,0.5904,0.598,0.2238,0.4121,0.7282,0.2174,0.6753166666666667,0.6030999999999999,0.5569857142857142,0.42675714285714283,0.6392083333333333,0.4701666666666666,0.30053445138888885
0.3502,0.3565,0.3856,0.1606,0.7712,0.4311,0.3642,0.646,0.9102,0.4387,0.5714,0.4703,0.7585,0.7611,0.0228,0.0,0.9595,0.9406,0.914,0.8192,0.2174,0.7611,0.2769,0.7838,0.8268,0.5638,0.378,0.4092,0.5941857142857143,0.6310285714285715,0.5439714285714287,0.5016928571428572,0.5729904761904763,0.2874652291156463
0.2389,0.3338,0.3906,0.5575,0.5348,0.4918,0.3669,0.574,0.2491,0.3957,0.641,0.292,0.7724,0.2099,0.8761,0.6119,0.1997,0.0,0.8003,0.6169,0.0,0.5335,0.1302,0.2174,0.3262,0.5259,0.5601,0.4245666666666667,0.4701571428571429,0.47354285714285715,0.32761428571428575,0.4473619047619048,0.37625714285714285,0.16832311210884354
0.1353,0.0367,0.0088,0.0683,0.1896,0.1466,0.1007,0.0594,0.0126,0.311,0.0,0.1858,0.3224,0.4703,0.5537,0.0,0.5841,0.0,0.4513,0.6321,0.2174,0.804,0.129,0.6966,0.4475,0.4463,0.0746,0.09754999999999998,0.1417,0.38449999999999995,0.40220000000000006,0.11962499999999998,0.39630000000000004,0.047407387499999995
0.1947,0.019,0.1062,0.1909,0.0265,0.0215,0.0954,0.1062,0.2111,0.2984,0.0936,0.2212,0.0796,0.0,0.421,0.0,0.6094,0.0,0.402,0.311,0.2174,0.6258,0.0936,0.866,0.0367,0.3123,0.0468,0.09313333333333333,0.15792857142857145,0.24905714285714284,0.31408571428571425,0.12553095238095238,0.2924095238095238,0.03670644600907029
0.3312,0.0759,0.0973,0.5904,0.0733,0.2174,0.3126,0.4716,0.225,0.5006,0.0228,0.397,0.5019,0.0,0.3692,0.0,0.2276,0.0,0.0,0.2743,0.2174,0.756,0.0759,0.8622,0.6271,0.2655,0.0834,0.23091666666666666,0.34735714285714286,0.12444285714285715,0.41250000000000003,0.2891369047619048,0.3164809523809524,0.09150632298752837
0.0973,0.0569,0.024,0.2503,0.0405,0.2137,0.0397,0.2238,0.1138,0.086,0.0657,0.019,0.0,0.6195,0.7522,0.6094,0.4425,0.0,0.7762,0.732,0.2174,0.8217,0.2541,0.6726,0.957,0.4994,0.4096,0.11378333333333333,0.07828571428571429,0.5616857142857142,0.5474,0.09603452380952382,0.5521619047619047,0.05302660558956916
0.0392,0.0455,0.0885,0.464,0.0759,0.1631,0.1987,0.2882,0.2023,0.1922,0.0455,0.086,0.3338,0.9039,0.8104,0.9836,0.9418,0.0,0.9785,0.8761,0.2174,0.9482,0.2415,0.7484,0.9899,0.4893,0.4033,0.14603333333333332,0.19238571428571433,0.7849000000000002,0.5768571428571428,0.1692095238095238,0.646204761904762,0.10934400004535148
0.0202,0.0695,0.0582,0.4399,0.0215,0.2478,0.1828,0.2996,0.1113,0.134,0.1062,0.2086,0.4539,0.5702,0.5626,0.0,0.7737,0.0,0.6827,0.6308,0.2174,0.5259,0.3034,0.5917,0.4716,0.6005,0.4046,0.14285,0.21377142857142856,0.45999999999999996,0.44501428571428564,0.17831071428571427,0.4500095238095237,0.08024151962585031
0.3123,0.1745,0.1593,0.3034,0.6473,0.4513,0.0675,0.0,0.2465,0.4121,0.3186,0.1226,0.3932,0.8698,0.7965,0.9722,0.914,0.0,0.981,0.8496,0.2174,1.0,0.2137,0.8306,0.5563,0.4589,0.024,0.34135,0.22292857142857142,0.7690142857142857,0.4715571428571429,0.2821392857142857,0.5707095238095238,0.16101957739795916
0.1871,0.043,0.0265,0.1277,0.196,0.4349,0.004,0.1277,0.0303,0.0594,0.0657,0.3692,0.1745,0.7724,0.7775,0.9191,0.9456,0.0,0.9469,0.8268,0.2174,0.9836,0.2225,0.9431,0.2794,0.4324,0.0215,0.16920000000000002,0.11868571428571428,0.7411857142857142,0.44284285714285715,0.14394285714285715,0.5422904761904762,0.07805884054421769
0.2769,0.1252,0.3729,0.0556,0.2389,0.0619,0.302,0.225,0.5398,0.8736,0.0885,0.5651,0.5386,0.0,0.4741,0.8698,0.7143,0.0,0.196,0.4703,0.2174,0.9317,0.4488,0.9292,0.8875,0.7484,0.3072,0.1885666666666667,0.4475142857142857,0.3892142857142858,0.6386000000000001,0.3180404761904762,0.5554714285714286,0.17666239765306124
0.0948,0.0619,0.3679,0.3654,0.0126,0.2427,0.0808,0.0784,0.0657,0.2377,0.0,0.5284,0.2238,0.89,0.6549,0.976,1.0,0.0,0.9924,0.9823,0.2174,0.9279,0.359,0.9659,0.9772,0.8445,0.2946,0.1908833333333333,0.17354285714285714,0.7850857142857143,0.6552142857142857,0.1822130952380952,0.6985047619047619,0.12727671470521537
0.1302,0.0834,0.2668,0.2415,0.0809,0.1403,0.2424,0.1353,0.1555,0.158,0.158,0.0695,0.4728,0.2819,0.6207,0.847,0.9697,0.0,0.5335,0.8824,0.2174,0.9267,0.3869,0.9368,0.9684,0.78,0.3034,0.1571833333333333,0.19878571428571432,0.5907428571428571,0.6456571428571428,0.17798452380952381,0.6273523809523809,0.11165901478458048
0.4652,0.2339,0.1226,0.3793,0.2137,0.1909,0.3841,0.1517,0.6157,0.8913,0.1972,0.5424,0.5272,0.2187,0.5891,0.6435,0.799,0.0,0.2516,0.5424,0.2174,0.9216,0.4235,0.9583,0.8483,0.6827,0.3059,0.2676,0.4728,0.43489999999999995,0.6225285714285714,0.3702,0.5599857142857143,0.20730671142857143
0.7092,0.7408,0.4475,0.6852,0.311,0.9722,0.894,0.5499,0.6308,0.957,0.8774,0.8938,0.8003,0.8255,0.9406,0.0,0.9039,0.0,0.646,0.6612,0.0,0.0114,0.4425,0.0771,0.019,0.0177,0.9595,0.6443166666666666,0.8004571428571428,0.5681714285714285,0.2181714285714286,0.7223869047619047,0.3348380952380952,0.24188265521541946
0.8293,0.6549,0.9191,0.957,0.5537,0.7345,0.9325,0.4273,0.914,0.6511,0.5196,0.9001,0.0,0.8812,0.9381,0.0,0.421,0.0,0.4804,0.4753,0.2174,0.2604,0.8521,0.4905,0.933,0.3148,0.8432,0.7747499999999999,0.6206571428571428,0.4565714285714285,0.5587714285714286,0.6977035714285713,0.5247047619047619,0.36608838632653057
0.6966,0.6043,0.6131,0.9482,0.5171,0.8723,0.9947,0.4298,0.4867,0.5992,0.1795,0.7826,0.0531,0.7029,0.8862,0.0,0.9077,0.0,0.8521,0.6991,0.0,0.0493,0.5954,0.0809,0.4766,0.0948,0.8167,0.7086,0.5036571428571428,0.5782857142857143,0.3019571428571428,0.6061285714285713,0.3940666666666666,0.23885506571428566
0.7118,0.8281,0.8003,0.6625,0.9355,0.4197,0.9735,0.6094,0.5386,0.6056,0.2478,0.7332,0.3274,0.952,0.8951,0.7472,0.8824,0.0,0.8812,0.804,0.0,0.0796,0.6612,0.2276,0.3704,0.2351,0.7459,0.7263166666666666,0.5765,0.7374142857142857,0.3314,0.6514083333333334,0.46673809523809523,0.30403708472222224
0.7105,0.4197,0.7901,0.8622,0.488,0.4185,0.6954,0.3692,0.7155,0.5044,0.445,0.7788,0.3704,0.6258,0.1365,0.7257,0.6422,0.0,0.0,0.0,0.0,0.0556,0.5777,0.2984,0.0215,0.0999,0.6346,0.6148333333333333,0.5540999999999999,0.3043142857142857,0.2411,0.5844666666666667,0.26217142857142856,0.15323046095238094
0.8938,0.4981,0.4905,0.8584,0.0455,0.976,0.9192,0.4324,0.5563,0.9216,0.5044,0.871,0.0,0.6839,0.1707,0.0,0.4741,0.0,0.4968,0.354,0.2174,0.0999,0.665,0.4741,0.7585,0.2668,0.5967,0.62705,0.6007,0.31135714285714283,0.4397714285714286,0.613875,0.3969666666666667,0.2436879125
0.8925,0.909,0.9798,0.9772,0.7118,0.5917,0.8623,0.2048,0.7775,0.9798,0.7699,0.8584,0.3464,0.9722,0.1631,0.0,0.8521,0.0,0.6637,0.4905,0.2174,0.1075,0.7042,0.512,0.9823,0.3375,0.9621,0.8436666666666667,0.6855857142857144,0.4488,0.5461428571428572,0.7646261904761905,0.5136952380952381,0.3927848329705216
0.9595,0.9532,0.9949,0.9317,0.8609,0.1934,0.8874,0.8951,0.9381,0.7851,0.6928,0.8394,0.2491,0.6637,0.2276,0.0,0.4172,0.0,0.4614,0.4248,0.2174,0.1542,0.7219,0.5613,0.5714,0.4185,0.9633,0.8155999999999999,0.7552857142857144,0.31352857142857143,0.5154285714285715,0.7854428571428571,0.44812857142857143,0.3519793855102041
0.8963,0.9393,0.9962,0.9608,0.7649,0.292,0.8954,0.9608,0.6245,0.9001,0.4867,0.9027,0.3793,0.6106,0.2971,0.0,0.8546,0.0,0.4197,0.3135,0.2174,0.1125,0.7446,0.5095,0.2478,0.4159,0.9697,0.80825,0.7356428571428572,0.3565,0.45962857142857144,0.7719464285714286,0.42525238095238094,0.32827205671768706
0.9798,0.9886,0.9861,0.7042,0.9659,0.225,0.9033,0.3767,0.8622,0.981,0.9115,0.9735,0.0,0.1719,0.3173,0.0,0.5234,0.0,0.2351,0.0999,0.2174,0.1138,0.8205,0.2225,0.1365,0.512,0.9924,0.8082666666666666,0.7154571428571429,0.19251428571428572,0.4307285714285714,0.7618619047619047,0.35132380952380954,0.26766022671201817
0.7522,0.7295,0.6662,0.6435,0.7295,0.6296,0.8331,0.8963,0.7459,0.7497,0.8066,0.9583,0.7585,0.7509,0.5664,0.0,0.7598,0.0,0.9102,0.7396,0.2174,0.3679,0.8698,0.426,0.3767,0.8837,0.7067,0.69175,0.8211999999999999,0.5324142857142856,0.5497428571428572,0.756475,0.5439666666666666,0.41149718416666664
0.6106,0.3894,0.4488,0.2908,0.4185,0.7927,0.8967,0.9014,0.7623,0.5841,0.9785,0.4197,0.9064,0.7497,0.5942,0.0,0.2832,0.0,0.7547,0.7598,0.2174,0.3692,0.8458,0.4185,0.4172,0.8774,0.6625,0.49179999999999996,0.7784428571428571,0.44880000000000003,0.5439999999999999,0.6351214285714285,0.5122666666666666,0.3253515371428571
0.4614,0.574,0.6751,0.0,0.6966,0.3338,0.5603,0.8028,0.464,0.1997,0.7699,0.7181,0.8445,0.9064,0.7257,0.0,0.0544,0.0,0.8546,0.7547,0.2174,0.9558,0.9494,0.5765,0.8243,0.9166,0.1922,0.45681666666666665,0.6227571428571428,0.4708285714285715,0.6617428571428572,0.5397869047619047,0.598104761904762,0.32284911815192746
0.8609,0.9949,0.9621,0.0,0.9532,0.5373,0.755,0.3059,0.9064,0.9848,0.7155,0.9747,0.0796,0.9204,0.2781,0.5626,0.9646,0.9393,0.9027,0.9128,0.2174,0.3603,0.6094,0.8635,0.9583,0.3363,0.9987,0.7180666666666666,0.6745571428571429,0.7829285714285714,0.6205571428571429,0.6963119047619047,0.6746809523809524,0.46978837905895693
0.7269,0.7396,0.9975,0.9684,0.9912,0.1517,1.0,0.0,0.6561,0.9178,0.8685,0.9874,0.4829,0.9241,0.2099,0.0,0.8281,0.0,0.3679,0.5601,0.2174,0.3059,0.646,0.8142,0.9912,0.3388,1.0,0.76255,0.7018142857142857,0.4128714285714286,0.6162142857142856,0.7321821428571429,0.5484333333333332,0.4015530932142857
0.8496,0.4362,0.4223,0.8053,0.1745,0.5247,1.0,0.3704,0.3047,0.7193,0.2617,0.7598,0.3224,0.2351,0.2491,0.0,0.842,0.0,0.0,0.3161,0.2174,0.3439,0.5638,0.8357,0.4703,0.2263,0.4362,0.5354333333333333,0.5340428571428572,0.23461428571428572,0.44194285714285714,0.5347380952380952,0.37283333333333335,0.19936818650793653
0.7446,0.354,0.6359,0.3464,0.2225,0.8192,0.747,0.2958,0.4185,0.603,0.3186,0.6308,0.1745,0.1593,0.2402,0.0,0.9216,0.0,0.0,0.3932,0.2174,0.3211,0.5183,0.8331,0.2301,0.1997,0.4399,0.5204333333333334,0.4554571428571429,0.24489999999999998,0.3942285714285715,0.48794523809523815,0.34445238095238095,0.1680738990362812
0.8875,0.579,0.9102,0.0,0.5891,0.957,0.7881,0.421,0.9317,0.9697,0.7092,0.89,0.1922,0.6056,0.2073,0.0,0.7332,0.0,0.0,0.2857,0.2174,0.091,0.6081,0.531,0.4513,0.2326,0.5954,0.6537999999999999,0.7002714285714285,0.2616857142857143,0.3895428571428572,0.6770357142857142,0.3469238095238096,0.23487980918367346
0.6144,0.0265,0.2984,0.5992,0.0746,0.0316,0.2397,0.3388,0.0291,0.4298,0.0,0.7042,0.5107,0.2566,0.1656,0.6991,0.354,0.0,0.0,0.0215,0.0,0.067,0.5525,0.4046,0.0126,0.1113,0.4804,0.2741166666666667,0.32175714285714285,0.21382857142857148,0.2326285714285714,0.29793690476190476,0.22636190476190476,0.06744156526077097
0.6346,0.2996,0.6637,0.9949,0.4842,0.1808,0.4093,0.4033,0.5967,0.8496,0.0885,0.775,0.464,0.1555,0.196,0.0,0.2453,0.0,0.0,0.0796,0.0,0.0442,0.4867,0.4602,0.0088,0.1201,0.4716,0.5429666666666667,0.5123428571428571,0.09662857142857142,0.22737142857142859,0.5276547619047619,0.1837904761904762,0.09697791995464854
0.7889,0.6928,0.6195,0.8116,0.5436,0.8407,0.8026,0.2111,0.3502,0.8609,0.2857,0.9115,0.3161,0.8458,0.2351,0.0,0.9241,0.0,0.0,0.0695,0.2174,0.3451,0.4134,0.8344,0.8306,0.1163,0.0291,0.7161833333333334,0.5340142857142857,0.2963571428571429,0.3980428571428572,0.6250988095238095,0.3641476190476191,0.2276282431575964
0.8015,0.2845,0.8217,0.8344,0.2642,0.9166,0.6265,0.6056,0.6599,0.6776,0.6131,0.8104,0.2807,0.7396,0.2743,0.0,0.6245,0.0,0.0,0.0,0.2174,0.3502,0.4273,0.842,0.8293,0.1214,0.0354,0.6538166666666666,0.610542857142857,0.23405714285714288,0.4032857142857143,0.6321797619047618,0.3468761904761905,0.2192881075056689
0.6334,0.5145,0.7358,0.7307,0.359,0.3957,0.5232,0.1049,0.3982,0.1972,0.4412,0.4602,0.7547,0.8154,0.2857,0.0,0.6953,0.0,0.8736,0.9191,0.2174,0.5714,0.4943,0.4943,0.2314,0.7762,0.7155,0.5615166666666667,0.4113714285714286,0.5127285714285714,0.5000714285714286,0.48644404761904764,0.5042904761904762,0.2453091004138322
0.914,0.7674,0.7661,0.7118,0.4564,0.4665,0.7166,0.3312,0.8116,0.7965,0.6283,0.4362,0.5815,0.9469,0.2668,0.0,0.9899,0.0,0.9671,0.9772,0.2174,0.4311,0.4981,0.5398,0.3401,0.7901,0.7118,0.6803666666666667,0.6145571428571428,0.5925571428571429,0.5040571428571429,0.6474619047619048,0.533557142857143,0.34545792401360553
0.9886,0.9747,0.9709,0.8963,0.1631,0.8003,0.7219,0.957,0.9671,0.9962,0.9583,0.909,0.0,0.7737,0.2314,0.8281,0.9608,0.0,0.847,0.8066,0.2174,0.5803,0.6157,0.5487,0.1378,0.8243,0.6599,0.7989833333333335,0.7870714285714285,0.6353714285714285,0.5120142857142858,0.793027380952381,0.5531333333333334,0.4386498786507937
0.933,0.5866,0.5638,0.7509,0.0796,0.9558,0.6556,0.909,0.9621,1.0,0.5145,0.8445,0.0,0.2389,0.1846,0.0,0.7155,0.0,0.5841,0.5006,0.2174,0.5828,0.6018,0.6258,0.5537,0.8167,0.6498,0.64495,0.6979571428571428,0.31767142857142855,0.5782857142857143,0.6714535714285714,0.49141428571428575,0.3299618771938776
0.9279,0.6498,0.8483,0.952,0.201,0.8685,0.6252,0.8673,0.737,0.8192,0.6207,0.9039,0.1087,0.3957,0.2086,0.0,0.8597,0.0,0.5601,0.6865,0.2174,0.579,0.5904,0.6561,0.8951,0.7826,0.6523,0.74125,0.6688571428571428,0.3872285714285714,0.6246999999999999,0.7050535714285714,0.5455428571428571,0.38463693979591834
0.7939,0.9027,0.8571,0.4791,0.8154,0.4893,0.5881,0.4083,0.818,0.8331,0.6599,0.7509,0.2491,0.8129,0.2566,0.0,0.9659,0.0,0.9456,0.9697,0.2174,0.4981,0.5424,0.6334,0.0657,0.775,0.6473,0.7229166666666665,0.6153428571428572,0.5643857142857143,0.4827571428571429,0.6691297619047618,0.5099666666666667,0.3412338742460317
